id,tokens,ner_tags
88,"['what', 'was', 'the', 'summer', 'blockbuster', 'based', 'off', 'a', 'masked', 'character']","[24, 24, 24, 5, 17, 6, 18, 18, 18, 18]"
89,"['what', 'is', 'the', 'cartoon', 'about', 'creatures', 'living', 'under', 'little', 'kids', 'beds', 'and', 'trying', 'to', 'scare', 'them']","[24, 24, 24, 4, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
90,"['in', 'addition', 'to', 'having', 'a', 'camera', 'mounted', 'to', 'her', 'for', 'certain', 'sequences', 'ellen', 'burstyn', 'spent', 'four', 'hours', 'every', 'morning', 'being', 'fitted', 'with', 'prosthetics', 'wearing', 'four', 'different', 'necks', 'both', 'fat', 'and', 'emaciated', 'two', 'different', 'fat', 'suits', 'a', '40', 'pound', 'and', '20', 'pound', 'suit', 'and', 'nine', 'different', 'wigs', 'in', 'this', '2000', 'drama']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 0, 12, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 11, 4]"
91,"['this', 'movie', 'starring', 'snl', 's', 'kristin', 'wiig', 'and', 'a', 'host', 'of', 'other', 'funny', 'females', 'is', 'about', 'a', 'woman', 'who', 'has', 'a', 'breakdown', 'leading', 'up', 'to', 'a', 'friend', 's', 'wedding']","[24, 24, 24, 24, 24, 0, 12, 24, 24, 24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
92,"['this', 'story', 'deals', 'with', 'the', 'invention', 'of', 'game', 'theory', 'by', 'professor', 'john', 'nash', 'from', 'princeton']","[24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 2, 14, 14, 7, 19]"
93,"['what', 's', 'the', 'movie', 'about', 'the', 'two', 'dogs', 'that', 'fall', 'in', 'love', 'and', 'eat', 'spaghetti', 'with', 'each', 'other']","[24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
94,"['name', 'the', '1999', 'action', 'movie', 'about', 'the', 'idea', 'that', 'our', 'world', 'is', 'not', 'real', 'starring', 'keanu', 'reeves']","[24, 24, 11, 4, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 24, 0, 12]"
95,"['david', 'lean', 'directed', 'this', 'rousing', '1962', 'epic', 'starring', 'peter', 'o', 'toole', 'as', 'a', 'legendary', 'british', 'wwi', 'hero', 'in', 'arabia', 'who', 'led', 'arab', 'tribes', 'in', 'battle', 'against', 'the', 'turks']","[3, 15, 24, 24, 24, 11, 4, 24, 0, 12, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
96,"['a', 'fired', 'sports', 'agent', 'starts', 'his', 'own', 'company', 'and', 'starts', 'dating', 'his', 'blond', 'assistant', 'with', 'a', 'cute', 'son']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
97,"['frodo', 'and', 'sam', 'start', 'their', 'journey', 'with', 'all', 'of', 'their', 'friends', 'in', 'the', 'first', 'chapter', 'of', 'tolkien', 's', 'classic', 'trilogy']","[2, 24, 2, 7, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 6, 18, 18, 18]"
98,"['what', 'is', 'the', 'name', 'of', 'the', 'movie', 'about', 'a', 'werewolf', 'from', '2010', 'that', 'is', 'based', 'on', 'a', '1941', 'movie']","[24, 24, 24, 24, 24, 24, 24, 24, 7, 19, 24, 11, 24, 24, 9, 21, 21, 21, 21]"
99,"['what', 'is', 'the', '1964', 'italian', 'movie', 'about', 'someone', 'dressed', 'in', 'black', 'killing', 'models']","[24, 24, 24, 11, 4, 24, 24, 7, 19, 19, 19, 19, 19]"
100,"['what', 'is', 'the', 'movie', 'where', 'a', 'group', 'of', 'men', 'have', 'an', 'agreement', 'with', 'their', 'wives', 'that', 'they', 'can', 'pursue', 'other', 'women', 'for', 'one', 'week']","[24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
101,"['what', '1970', 'italian', 'mystery', 'film', 'revolves', 'around', 'the', 'murders', 'committed', 'by', 'the', 'owner', 'of', 'a', 'bridal', 'shop']","[24, 11, 4, 16, 16, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
102,"['i', 'm', 'thinking', 'of', 'a', 'popular', '90', 's', 'disney', 'movie', 'about', 'the', 'coming', 'of', 'age', 'story', 'of', 'the', 'king', 'of', 'the', 'jungle', 'featuring', 'a', 'soundtrack', 'by', 'composer', 'hans', 'zimmer']","[24, 24, 24, 24, 24, 24, 11, 23, 4, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 10, 22, 22, 22, 22]"
103,"['what', 's', 'the', 'name', 'of', 'the', 'movie', 'directed', 'by', 'rza', 'about', 'three', 'people', 'searching', 'for', 'gold', 'in', 'ancient', 'china']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 3, 24, 7, 19, 19, 19, 19, 19, 19, 19]"
104,"['barbra', 'streisand', 'starred', 'in', 'this', '1968', 'romantic', 'musical', 'as', 'well', 'as', 'the', 'broadway', 'version', 'that', 'came', 'before', 'it']","[0, 12, 24, 24, 24, 11, 4, 16, 24, 24, 24, 24, 6, 18, 18, 18, 18, 18]"
105,"['what', 's', 'the', 'french', 'film', 'where', 'a', 'quiet', 'piano', 'player', 'gets', 'drawn', 'into', 'trouble', 'with', 'pretty', 'gangsters']","[24, 24, 24, 4, 16, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
106,"['name', 'the', '2011', 'runaway', 'hit', 'movie', 'comedy', 'co', 'written', 'by', 'christin', 'wiig', 'of', 'saturday', 'night', 'live', 'fame']","[24, 24, 11, 5, 24, 24, 4, 24, 24, 24, 0, 12, 24, 24, 24, 24, 24]"
107,"['which', 'classic', 'film', 'featured', 'the', 'scene', 'aboard', 'a', 'ship', 'in', 'which', 'paul', 'henreid', 'lights', 'two', 'cigarettes', 'at', 'once', 'one', 'for', 'himself', 'and', 'one', 'for', 'co', 'star', 'bette', 'davis']","[24, 5, 24, 24, 24, 24, 24, 24, 24, 24, 24, 0, 12, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 0, 12]"
108,"['i', 'am', 'thinking', 'of', 'the', 'classic', 'horror', 'film', 'about', 'a', 'woman', 'whose', 'unborn', 'child', 'is', 'of', 'intense', 'interest', 'to', 'her', 'odd', 'neighbors']","[24, 24, 24, 24, 24, 5, 4, 16, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
109,"['what', 'is', 'the', 'third', 'iteration', 'of', 'the', 'pixar', 'movie', 'where', 'toys', 'come', 'to', 'life', 'when', 'no', 'ones', 'around']","[24, 24, 24, 9, 21, 24, 24, 4, 16, 24, 7, 19, 19, 19, 19, 19, 19, 19]"
110,"['what', 'is', 'this', '2011', 'war', 'drama', 'film', 'directed', 'by', 'steven', 'spielberg', 'and', 'adaptation', 'of', 'british', 'author', 'michael', 'morpurgo', 's', '1982', 'children', 's', 'novel', 'of', 'the', 'same', 'name']","[24, 24, 24, 11, 4, 16, 24, 24, 24, 3, 15, 24, 6, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
111,"['1990', 'movie', 'staring', 'a', 'young', 'macaulay', 'culkin']","[11, 24, 24, 24, 24, 0, 12]"
112,"['what', 'is', 'the', '1939', 'american', 'western', 'film', 'starring', 'errol', 'flynn', 'directed', 'by', 'michael', 'curtiz', 'and', 'filmed', 'in', 'technicolor']","[24, 24, 24, 11, 4, 16, 24, 24, 0, 12, 24, 24, 3, 15, 24, 24, 24, 24]"
113,"['which', '1974', 'american', 'neo', 'noir', 'film', 'directed', 'by', 'roman', 'polanski', 'stars', 'jack', 'nicholson', 'as', 'a', 'private', 'detective']","[24, 11, 4, 16, 16, 24, 24, 24, 3, 15, 24, 0, 12, 24, 24, 7, 19]"
114,"['this', 'movie', 'stars', 'gene', 'hackman', 'and', 'is', 'about', 'two', 'nyc', 'cops', 'in', 'the', 'narcotics', 'bureau', 'stumble', 'onto', 'a', 'drug', 'smuggling', 'job']","[24, 24, 24, 0, 12, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
115,"['this', 'movie', 'revolves', 'around', 'katniss', 'everdeen', 'and', 'her', 'fight', 'to', 'survive']","[24, 24, 24, 24, 2, 14, 24, 7, 19, 19, 19]"
116,"['what', '2011', 'comedy', 'drama', 'starring', 'seth', 'rogen', 'was', 'based', 'on', 'screewriter', 'will', 'reiser', 's', 'own', 'experience', 'with', 'cancer']","[24, 11, 4, 16, 24, 0, 12, 24, 6, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
117,"['what', '2010', 'movie', 'showcases', 'jay', 'baruchel', 'as', 'an', 'average', 'guy', 'who', 'meets', 'his', 'perfect', 'woman', 'played', 'by', 'alice', 'eve']","[24, 11, 24, 24, 0, 12, 24, 7, 19, 19, 19, 19, 19, 19, 19, 24, 24, 0, 12]"
118,"['this', 'movie', 'written', 'and', 'directed', 'by', 'kevin', 'smith', 'features', 'a', 'hapless', 'convenience', 'store', 'worker', 'who', 's', 'not', 'even', 'supposed', 'to', 'be', 'there', 'today']","[24, 24, 24, 24, 24, 24, 3, 15, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
119,"['i', 'am', 'thinking', 'about', 'the', 'classic', 'stanley', 'kubrick', 'black', 'comedy', 'film', 'about', 'the', 'threat', 'of', 'nuclear', 'war']","[24, 24, 24, 24, 24, 4, 3, 15, 4, 16, 24, 24, 7, 19, 19, 19, 19]"
120,"['in', 'what', 'comedy', 'movie', 'is', 'the', 'dude', 'upset', 'because', 'two', 'guys', 'piss', 'on', 'his', 'rug']","[24, 24, 4, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
121,"['what', 'is', 'the', 'epic', 'movie', 'starring', 'charlton', 'heston', 'where', 'he', 'plays', 'moses', 'and', 'features', 'the', 'parting', 'of', 'the', 'red', 'sea']","[24, 24, 24, 5, 24, 24, 0, 12, 24, 7, 19, 2, 7, 19, 19, 19, 19, 19, 19, 19]"
122,"['this', 'is', 'that', 'james', 'bond', 'movie', 'that', 'austin', 'powers', 'makes', 'fun', 'of', 'in', 'gold', 'member']","[24, 24, 24, 2, 14, 24, 24, 2, 14, 7, 19, 19, 19, 19, 19]"
123,"['tom', 'hanks', 'character', 'tells', 'his', 'incredible', 'life', 'story', 'while', 'waiting', 'for', 'the', 'bus', 'in', 'this', 'inspiring', 'class']","[0, 12, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 5, 17]"
124,"['i', 'need', 'the', 'name', 'of', 'the', 'disney', 'movie', 'that', 'has', 'a', 'lot', 'of', 'classical', 'music', 'and', 'is', 'animated']","[24, 24, 24, 24, 24, 24, 4, 24, 24, 24, 24, 24, 24, 10, 22, 24, 24, 4]"
125,"['in', 'which', 'horror', 'movie', 'are', 'numerous', 'people', 'murdered', 'at', 'camp', 'crystal', 'lake', 'by', 'a', 'killer', 'wearing', 'a', 'hockey', 'mask']","[24, 24, 4, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
126,"['what', 'animated', 'movie', 'took', 'britain', 's', 'fab', 'four', 'on', 'a', 'journey', 'to', 'save', 'pepperland', 'from', 'the', 'blue', 'meanies']","[24, 4, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
127,"['what', '1984', 'dance', 'film', 'starred', 'kevin', 'bacon', 'in', 'which', 'dancing', 'and', 'rock', 'music', 'has', 'been', 'banned']","[24, 11, 4, 16, 24, 0, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19]"
128,"['what', 'movie', 'by', 'disney', 'tells', 'a', 'story', 'of', 'a', 'beautiful', 'young', 'woman', 'and', 'seven', 'little', 'men', 'that', 'she', 'comes', 'to', 'care', 'about']","[24, 24, 24, 3, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
129,"['what', 's', 'that', 'old', '80', 's', 'fairy', 'tale', 'romance', 'type', 'movie', 'starring', 'carl', 'elwes', 'and', 'some', 'woman', 'who', 's', 'a', 'princess']","[24, 24, 24, 24, 11, 23, 4, 16, 16, 24, 24, 24, 0, 12, 24, 24, 24, 24, 24, 24, 24]"
130,"['the', 'first', 'out', 'of', 'a', 'three', 'piece', 'prequel', 'to', 'the', 'lord', 'of', 'the', 'rings', 'film', 'series', 'directed', 'by', 'peter', 'jackson', 'this', 'movie', 'explores', 'the', 'early', 'life', 'of', 'bilbo', 'baggins']","[24, 9, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 24, 24, 3, 15, 24, 24, 24, 7, 19, 19, 19, 19, 19]"
131,"['what', 'is', 'the', 'title', 'to', 'the', 'shreck', 'spin', 'off', 'cartoon', 'starring', 'antonia', 'baderez', 'as', 'a', 'sword', 'wielding', 'cat']","[24, 24, 24, 24, 24, 24, 9, 21, 21, 4, 24, 0, 12, 24, 7, 19, 19, 19]"
132,"['what', 'is', 'the', 'movie', 'from', '1999', 'starring', 'brad', 'pitt', 'edward', 'norton', 'and', 'helena', 'bonham', 'carter', 'about', 'an', 'insomnia', 'soap', 'maker', 'and', 'an', 'underground', 'fight', 'club']","[24, 24, 24, 24, 24, 11, 24, 0, 12, 12, 12, 24, 0, 12, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19]"
133,"['i', 'am', 'thinking', 'of', 'an', 'academy', 'award', 'winning', 'film', 'about', 'a', 'cannibalistic', 'serial', 'killer', 'that', 'stars', 'anthony', 'hopkins', 'and', 'jodi', 'foster']","[24, 24, 24, 24, 24, 1, 13, 13, 13, 24, 7, 19, 19, 19, 24, 24, 0, 12, 24, 0, 12]"
134,"['what', 'is', 'the', 'movie', 'that', 'adam', 'sandler', 'did', 'that', 'bombed', 'where', 'he', 'played', 'his', 'own', 'sister']","[24, 24, 24, 24, 24, 0, 12, 24, 24, 24, 24, 7, 19, 19, 19, 19]"
135,"['the', 'first', 'time', 'around', 'it', 'starred', 'john', 'wayne', 'the', 'second', 'time', 'jeff', 'bridges', 'what', 'is', 'this', 'film']","[24, 9, 21, 21, 24, 24, 0, 12, 24, 9, 21, 0, 12, 24, 24, 24, 24]"
136,"['tim', 'robbins', 'and', 'morgan', 'freeman', 'give', 'an', 'amazing', 'performance', 'in', 'this', 'tale', 'of', 'redemption', 'not', 'to', 'be', 'missed']","[0, 12, 24, 0, 12, 24, 24, 5, 24, 24, 24, 7, 19, 19, 5, 17, 17, 17]"
137,"['this', 'movie', 'starts', 'jack', 'nicholson', 'as', 'a', 'patient', 'in', 'a', 'psychiatric', 'ward', 'with', 'other', 'crazies']","[24, 24, 24, 0, 12, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19]"
138,"['a', 'popular', 'comedy', 'mtv', 'series', 'made', 'famous', 'by', 'johnny', 'knoxville', 'and', 'friends', 'marks', 'it', 's', 'tenth', 'anniversary', 'with', 'a', '3', 'd', 'movie', 'called', 'what']","[24, 9, 4, 6, 18, 24, 24, 24, 0, 12, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
139,"['i', 'am', 'thinking', 'about', 'a', 'psychological', 'thriller', 'film', 'about', 'a', 'man', 'who', 'is', 'released', 'from', 'prison', 'and', 'exacts', 'revenge', 'on', 'the', 'prosecuting', 'attorney', 'by', 'terrorizing', 'the', 'attorney', 's', 'family']","[24, 24, 24, 24, 24, 4, 16, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
140,"['what', 'is', 'the', 'marx', 'brothers', 'movie', 'where', 'groucho', 'becomes', 'the', 'leader', 'of', 'a', 'country', 'that', 'soon', 'goes', 'to', 'war']","[24, 24, 24, 0, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
141,"['this', 'film', 'stars', 'a', 'renowned', 'saturday', 'night', 'live', 'writer', 'and', 'actress', 'as', 'well', 'as', 'a', 'former', 'early', '90', 's', 'rapper', 'that', 'was', 'real', 'funky']","[24, 24, 0, 12, 12, 12, 12, 12, 12, 12, 12, 24, 24, 24, 0, 12, 12, 12, 12, 12, 24, 24, 24, 24]"
142,"['what', 's', 'the', 'film', 'where', 'a', 'cop', 'is', 'working', 'undercover', 'with', 'a', 'gangster', 'and', 'a', 'gangster', 'is', 'posing', 'as', 'a', 'cop']","[24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
143,"['a', 'man', 'captures', 'a', 'bunch', 'of', 'people', 'in', 'a', 'game', 'where', 'they', 'try', 'to', 'escape', 'and', 'all', 'die']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
144,"['what', 'action', 'film', 'stars', 'a', 'group', 'of', 'aging', 'action', 'stars', 'led', 'by', 'sly', 'stallone', 'as', 'over', 'the', 'hill', 'merceneries']","[24, 4, 16, 24, 24, 7, 19, 19, 19, 19, 24, 24, 0, 12, 24, 7, 19, 19, 19]"
145,"['which', '1992', 'american', 'animated', 'musical', 'family', 'film', 'produced', 'by', 'walt', 'disney', 'is', 'about', 'a', 'poor', 'boy', 'helped', 'by', 'a', 'magic', 'genie']","[24, 11, 4, 16, 16, 16, 24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19]"
146,"['what', 'is', 'the', 'comedy', 'film', 'from', 'the', 'makers', 'of', 'borat', 'that', 'parody', 's', 'a', 'tyrant', 'who', 'has', 'to', 'reclaim', 'his', 'spot', 'as', 'the', 'real', 'leader', 'of', 'his', 'country']","[24, 24, 24, 4, 24, 24, 24, 3, 15, 15, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
147,"['i', 'm', 'thinking', 'of', 'a', 'movie', 'that', 'originally', 'was', 'a', 'dr', 'suess', 'book', 'about', 'the', 'main', 'character', 'who', 'is', 'an', 'elephant']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 6, 18, 18, 18, 24, 7, 19, 19, 19, 19, 19, 19]"
148,"['i', 'm', 'thinking', 'of', 'a', '1980', 's', 'movie', 'where', 'a', 'farm', 'hand', 'becomes', 'the', 'dredd', 'pirate', 'robert', 'and', 'must', 'save', 'his', 'love', 'buttercup']","[24, 24, 24, 24, 24, 11, 23, 24, 24, 7, 19, 19, 19, 19, 19, 2, 14, 7, 19, 19, 19, 19, 2]"
149,"['what', 'is', 'the', 'movie', 'where', 'young', 'bella', 'meets', 'a', 'coven', 'of', 'vampires', 'and', 'falls', 'in', 'love', 'with', 'one', 'named', 'edward']","[24, 24, 24, 24, 24, 7, 2, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 2]"
150,"['russel', 'brand', 'and', 'jonah', 'hill', 'engage', 'in', 'madcap', 'hijinks', 'while', 'trying', 'to', 'get', 'to', 'a', 'famous', 'concert', 'hall']","[0, 12, 24, 0, 12, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
151,"['what', 'is', 'the', 'name', 'of', 'the', 'movie', 'about', 'a', 'boy', 'who', 'gets', 'cancer', 'that', 'has', 'his', 'name', 'int', 'he', 'movie']","[24, 24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
152,"['this', 'whimsical', 'animated', 'film', 'by', 'pixar', 'tells', 'the', 'story', 'of', 'an', 'old', 'man', 'who', 'floats', 'to', 'south', 'america', 'in', 'his', 'balloon', 'lifted', 'house']","[24, 5, 4, 16, 24, 3, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
153,"['what', '2001', 'film', 'was', 'the', 'first', 'foreign', 'language', 'film', 'to', 'earn', 'over', '$', '100', 'million', 'in', 'the', 'united', 'states']","[24, 11, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
154,"['what', 'is', 'the', '1995', 'movie', 'starring', 'morgan', 'freeman', 'and', 'brad', 'pitt', 'detectives', 'a', 'rookie', 'and', 'a', 'veteran', 'hunt', 'a', 'serial', 'killer', 'who', 'uses', 'the', 'seven', 'deadly', 'sins', 'as', 'his', 'modus', 'operandi']","[24, 24, 24, 11, 24, 24, 0, 12, 24, 0, 12, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
155,"['what', 'is', 'the', 'name', 'of', 'that', 'movie', 'with', 'kenau', 'reeves', 'where', 'he', 'fell', 'in', 'love', 'with', 'the', 'daughter', 'of', 'a', 'vineyard', 'owner']","[24, 24, 24, 24, 24, 24, 24, 24, 0, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
156,"['what', 'is', 'the', '1985', 'western', 'film', 'that', 'stars', 'four', 'great', 'actors', 'who', 'ride', 'on', 'horses']","[24, 24, 24, 11, 4, 16, 24, 24, 7, 19, 19, 19, 19, 19, 19]"
157,"['this', '1991', 'crime', 'thriller', 'is', 'one', 'of', 'only', 'three', 'films', 'to', 'win', 'the', 'top', 'five', 'oscars', 'best', 'actor', 'best', 'actress', 'best', 'director', 'best', 'picture', 'and', 'best', 'screenplay', 'adapted']","[24, 11, 4, 16, 24, 1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
158,"['when', 'her', 'sister', 'is', 'missing', 'jill', 'is', 'convinced', 'her', 'kidnapper', 'is', 'back', 'to', 'get', 'her', 'in', 'this', '2012', 'thriller']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4]"
159,"['jeff', 'dunham', 'who', 'plays', 'lewis', 'the', 'ventriloquist', 'and', 'his', 'wife', 'debbie', 'in', 'this', '2010', 'comedy', 'starring', 'steve', 'carell']","[0, 12, 24, 24, 2, 14, 14, 24, 24, 24, 24, 24, 24, 11, 4, 24, 0, 12]"
160,"['this', 'movie', 'features', 'hilary', 'swank', 'as', 'a', 'female', 'boxer']","[24, 24, 24, 0, 12, 24, 24, 7, 19]"
161,"['orson', 'welles', 'played', 'the', 'title', 'role', 'in', 'what', 'classic', 'post', 'war', 'british', 'movie', 'set', 'in', 'vienna', 'and', 'accompanied', 'by', 'a', 'zither', 'score']","[0, 12, 24, 24, 24, 24, 24, 24, 4, 7, 19, 19, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
162,"['what', '1995', 'mob', 'movie', 'directed', 'by', 'martin', 'scorsese', 'starred', 'robert', 'de', 'niro', 'joe', 'pesci', 'and', 'sharon', 'stone']","[24, 11, 4, 24, 24, 24, 3, 15, 24, 0, 12, 12, 12, 12, 24, 0, 12]"
163,"['what', 'film', 'based', 'off', 'a', 'l', 'frank', 'baum', 'novel', 'follows', 'dorothy', 'as', 'she', 'follows', 'the', 'yellow', 'brick', 'road', 'with', 'unlikely', 'friends', 'to', 'return', 'home', 'to', 'kansas']","[24, 24, 24, 24, 24, 24, 6, 18, 18, 24, 2, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
164,"['i', 'am', 'thinking', 'of', 'a', '80', 's', 'era', 'oliver', 'stone', 'film', 'about', 'a', 'military', 'unit', 'in', 'the', 'vietnam', 'conflict', 'that', 'stars', 'willem', 'dafoe', 'and', 'charlie', 'sheen']","[24, 24, 24, 24, 24, 11, 23, 24, 3, 15, 24, 24, 7, 19, 19, 19, 19, 19, 19, 24, 24, 0, 12, 24, 0, 12]"
165,"['in', 'what', 'movie', 'does', 'john', 'dunbar', 'befriends', 'wolves', 'and', 'indians', 'making', 'him', 'an', 'intolerable', 'aberration', 'in', 'the', 'military']","[24, 24, 24, 24, 0, 12, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
166,"['i', 'am', 'thinking', 'of', 'a', 'comedy', 'about', 'a', 'girl', 'and', 'a', 'guy', 'who', 'try', 'to', 'keep', 'their', 'long', 'distance', 'relationship', 'alive', 'while', 'they', 'go', 'back', 'and', 'forth', 'from', 'ny', 'to', 'san', 'fran']","[24, 24, 24, 24, 24, 4, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
167,"['which', '2011', 'american', 'crime', 'comedy', 'film', 'was', 'the', 'second', 'sequel', 'to', 'the', '2000', 'film', 'big', 'momma', 's', 'house']","[24, 11, 24, 4, 16, 24, 24, 24, 9, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
168,"['this', '2011', 'thriller', 'stars', 'nic', 'cage', 'as', 'a', 'teutonic', 'knight', 'who', 'returns', 'to', 'his', 'hometown']","[24, 11, 4, 24, 0, 12, 24, 7, 19, 19, 19, 19, 19, 19, 19]"
169,"['what', 'jim', 'jarmusch', 'film', 'stars', 'forest', 'whitaker', 'as', 'a', 'hitman', 'obsessed', 'with', 'zen', 'who', 'befriends', 'an', 'ice', 'cream', 'man']","[24, 3, 15, 24, 24, 0, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
170,"['what', 'movie', 'features', 'the', 'arrival', 'of', 'a', 'flying', 'saucer', 'with', 'an', 'alien', 'intent', 'on', 'warning', 'earth', 'to', 'curb', 'their', 'aggressions', 'or', 'face', 'the', 'consequences']","[24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
171,"['this', '1994', 'film', 'features', 'ralph', 'fiennes', 'in', 'a', 'film', 'that', 'reveals', 'the', 'scandal', 'behind', 'one', 'of', 'the', 'country', 's', 'first', 'reality', 'shows']","[24, 11, 24, 24, 0, 12, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
172,"['kevin', 'spacey', 'won', 'a', 'best', 'actor', 'academy', 'award', 'for', 'his', 'portrayal', 'of', 'a', 'troubled', 'suburban', 'father', 'in', 'this', '1999', 'film']","[0, 12, 24, 24, 1, 13, 13, 13, 24, 24, 7, 19, 19, 19, 19, 19, 24, 24, 11, 24]"
173,"['what', 's', 'the', 'movie', 'base', 'of', 'a', 'book', 'by', 'jk', 'rowling', 'where', 'a', 'boy', 'finds', 'out', 'he', 's', 'a', 'wizard']","[24, 24, 24, 24, 6, 18, 18, 18, 18, 18, 18, 24, 7, 19, 19, 19, 19, 19, 19, 19]"
